-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 0 0
-2.5875 0 0
-2.5625 0 0
-2.5375 0 0
-2.5125 0 0
-2.4875 0 0
-2.4625 8.19672e-06 7.98918e-06
-2.4375 2.45902e-05 1.74842e-05
-2.4125 0 0
-2.3875 8.19672e-05 3.93101e-05
-2.3625 5.7377e-05 2.39675e-05
-2.3375 0.000106557 4.95546e-05
-2.3125 0.000188525 8.13708e-05
-2.2875 0.000295082 7.47656e-05
-2.2625 0.000385246 0.000114329
-2.2375 0.000508197 0.000115861
-2.2125 0.000631148 0.000144911
-2.1875 0.000852459 0.000128874
-2.1625 0.00121311 0.00022668
-2.1375 0.00147541 0.000242878
-2.1125 0.00213934 0.000276139
-2.0875 0.00267213 0.000337582
-2.0625 0.00311475 0.000243154
-2.0375 0.00427869 0.000421777
-2.0125 0.00497541 0.000392293
-1.9875 0.00595082 0.000397875
-1.9625 0.00768852 0.000437263
-1.9375 0.00927049 0.00051221
-1.9125 0.010959 0.000520769
-1.8875 0.013623 0.000575979
